date,hour,day_of_week,day_of_year,sin_24,cos_24,sin_168,cos_168,sin_8760,cos_8760,lag_1,lag_2,lag_24,lag_168,rolling_mean_24,rolling_max_168,is_weekend,season,Count
2023/10/8 0:00,0,7,281,0,1,0,1,0,1,0,0,0,0,11.125,51,1,4,0
2023/10/8 1:00,1,7,281,0.258819045,0.965925826,0.037391194,0.999300705,0.000717259,0.999999743,0,0,0,0,11.125,51,1,4,0
2023/10/8 2:00,2,7,281,0.5,0.866025404,0.074730094,0.997203797,0.001434517,0.999998971,0,0,0,0,11.125,51,1,4,0
2023/10/8 3:00,3,7,281,0.707106781,0.707106781,0.111964476,0.99371221,0.002151774,0.999997685,0,0,0,0,11.125,51,1,4,0
2023/10/8 4:00,4,7,281,0.866025404,0.5,0.149042266,0.988830826,0.00286903,0.999995884,0,0,0,0,11.125,51,1,4,0
2023/10/8 5:00,5,7,281,0.965925826,0.258819045,0.185911607,0.982566473,0.003586285,0.999993569,0,0,0,0,11.125,51,1,4,0
2023/10/8 6:00,6,7,281,1,6.12E-17,0.222520934,0.974927912,0.004303538,0.99999074,0,0,0,0,11.125,51,1,4,0
2023/10/8 7:00,7,7,281,0.965925826,-0.258819045,0.258819045,0.965925826,0.005020789,0.999987396,0,0,0,0,11.125,51,1,4,0
2023/10/8 8:00,8,7,281,0.866025404,-0.5,0.294755174,0.955572806,0.005738037,0.999983537,0,0,23,16,11.125,51,1,4,3.295836866
2023/10/8 9:00,9,7,281,0.707106781,-0.707106781,0.330279062,0.94388333,0.006455283,0.999979164,26,0,41,20,11.25,51,1,4,3.951243719
2023/10/8 10:00,10,7,281,0.5,-0.866025404,0.365341024,0.930873749,0.007172524,0.999974277,51,26,51,22,11.66666667,51,1,4,3.737669618
2023/10/8 11:00,11,7,281,0.258819045,-0.965925826,0.399892024,0.916562256,0.007889763,0.999968875,41,51,47,23,11.25,51,1,4,3.912023005
2023/10/8 12:00,12,7,281,1.22E-16,-1,0.433883739,0.900968868,0.008606997,0.999962959,49,41,22,6,11.33333333,51,1,4,3.218875825
2023/10/8 13:00,13,7,281,-0.258819045,-0.965925826,0.467268628,0.884115394,0.009324227,0.999956528,24,49,0,3,11.41666667,51,1,4,1.098612289
2023/10/8 14:00,14,7,281,-0.5,-0.866025404,0.5,0.866025404,0.010041452,0.999949583,2,24,7,7,11.5,51,1,4,2.48490665
2023/10/8 15:00,15,7,281,-0.707106781,-0.707106781,0.532032077,0.846724199,0.010758671,0.999942124,11,2,25,10,11.66666667,51,1,4,3.663561646
2023/10/8 16:00,16,7,281,-0.866025404,-0.5,0.563320058,0.826238774,0.011475886,0.99993415,38,11,38,11,12.20833333,51,1,4,3.891820298
2023/10/8 17:00,17,7,281,-0.965925826,-0.258819045,0.593820186,0.80459778,0.012193094,0.999925661,48,38,13,9,12.625,51,1,4,2.833213344
2023/10/8 18:00,18,7,281,-1,-1.84E-16,0.623489802,0.781831482,0.012910296,0.999916659,16,48,0,0,12.75,51,1,4,0
2023/10/8 19:00,19,7,281,-0.965925826,0.258819045,0.652287411,0.757971723,0.013627492,0.999907141,0,16,0,0,12.75,51,1,4,0
2023/10/8 20:00,20,7,281,-0.866025404,0.5,0.680172738,0.733051872,0.01434468,0.99989711,0,0,0,0,12.75,51,1,4,0
2023/10/8 21:00,21,7,281,-0.707106781,0.707106781,0.707106781,0.707106781,0.015061861,0.999886564,0,0,0,0,12.75,51,1,4,0
2023/10/8 22:00,22,7,281,-0.5,0.866025404,0.733051872,0.680172738,0.015779034,0.999875503,0,0,0,0,12.75,51,1,4,0
2023/10/8 23:00,23,7,281,-0.258819045,0.965925826,0.757971723,0.652287411,0.016496199,0.999863928,0,0,0,0,12.75,51,1,4,0
2023/10/9 0:00,0,1,282,0,1,0,1,0,1,0,0,0,0,12.75,51,0,4,0
2023/10/9 1:00,1,1,282,0.258819045,0.965925826,0.037391194,0.999300705,0.000717259,0.999999743,0,0,0,0,12.75,51,0,4,0
2023/10/9 2:00,2,1,282,0.5,0.866025404,0.074730094,0.997203797,0.001434517,0.999998971,0,0,0,0,12.75,51,0,4,0
2023/10/9 3:00,3,1,282,0.707106781,0.707106781,0.111964476,0.99371221,0.002151774,0.999997685,0,0,0,0,12.75,51,0,4,0
2023/10/9 4:00,4,1,282,0.866025404,0.5,0.149042266,0.988830826,0.00286903,0.999995884,0,0,0,0,12.75,51,0,4,0
2023/10/9 5:00,5,1,282,0.965925826,0.258819045,0.185911607,0.982566473,0.003586285,0.999993569,0,0,0,0,12.75,51,0,4,0
2023/10/9 6:00,6,1,282,1,6.12E-17,0.222520934,0.974927912,0.004303538,0.99999074,0,0,0,0,12.75,51,0,4,0
2023/10/9 7:00,7,1,282,0.965925826,-0.258819045,0.258819045,0.965925826,0.005020789,0.999987396,0,0,0,0,12.75,51,0,4,0
2023/10/9 8:00,8,1,282,0.866025404,-0.5,0.294755174,0.955572806,0.005738037,0.999983537,0,0,26,17,12.75,51,0,4,3.828641396
2023/10/9 9:00,9,1,282,0.707106781,-0.707106781,0.330279062,0.94388333,0.006455283,0.999979164,45,0,51,26,13.54166667,51,0,4,4.158883083
2023/10/9 10:00,10,1,282,0.5,-0.866025404,0.365341024,0.930873749,0.007172524,0.999974277,63,45,41,34,14.04166667,63,0,4,4.442651256
2023/10/9 11:00,11,1,282,0.258819045,-0.965925826,0.399892024,0.916562256,0.007889763,0.999968875,84,63,49,36,15.83333333,84,0,4,4.219507705
2023/10/9 12:00,12,1,282,1.22E-16,-1,0.433883739,0.900968868,0.008606997,0.999962959,67,84,24,7,16.58333333,84,0,4,3.583518938
2023/10/9 13:00,13,1,282,-0.258819045,-0.965925826,0.467268628,0.884115394,0.009324227,0.999956528,35,67,2,0,17.04166667,84,0,4,1.098612289
2023/10/9 14:00,14,1,282,-0.5,-0.866025404,0.5,0.866025404,0.010041452,0.999949583,2,35,11,10,17.04166667,84,0,4,2.772588722
2023/10/9 15:00,15,1,282,-0.707106781,-0.707106781,0.532032077,0.846724199,0.010758671,0.999942124,15,2,38,12,17.20833333,84,0,4,4.060443011
2023/10/9 16:00,16,1,282,-0.866025404,-0.5,0.563320058,0.826238774,0.011475886,0.99993415,57,15,48,7,18,84,0,4,3.912023005
2023/10/9 17:00,17,1,282,-0.965925826,-0.258819045,0.593820186,0.80459778,0.012193094,0.999925661,49,57,16,1,18.04166667,84,0,4,2.833213344
2023/10/9 18:00,18,1,282,-1,-1.84E-16,0.623489802,0.781831482,0.012910296,0.999916659,16,49,0,0,18.04166667,84,0,4,0
2023/10/9 19:00,19,1,282,-0.965925826,0.258819045,0.652287411,0.757971723,0.013627492,0.999907141,0,16,0,0,18.04166667,84,0,4,0
2023/10/9 20:00,20,1,282,-0.866025404,0.5,0.680172738,0.733051872,0.01434468,0.99989711,0,0,0,0,18.04166667,84,0,4,0
2023/10/9 21:00,21,1,282,-0.707106781,0.707106781,0.707106781,0.707106781,0.015061861,0.999886564,0,0,0,0,18.04166667,84,0,4,0
2023/10/9 22:00,22,1,282,-0.5,0.866025404,0.733051872,0.680172738,0.015779034,0.999875503,0,0,0,0,18.04166667,84,0,4,0
2023/10/9 23:00,23,1,282,-0.258819045,0.965925826,0.757971723,0.652287411,0.016496199,0.999863928,0,0,0,0,18.04166667,84,0,4,0
2023/10/10 0:00,0,2,283,0,1,0,1,0,1,0,0,0,0,18.04166667,84,0,4,0
2023/10/10 1:00,1,2,283,0.258819045,0.965925826,0.037391194,0.999300705,0.000717259,0.999999743,0,0,0,0,18.04166667,84,0,4,0
2023/10/10 2:00,2,2,283,0.5,0.866025404,0.074730094,0.997203797,0.001434517,0.999998971,0,0,0,0,18.04166667,84,0,4,0
2023/10/10 3:00,3,2,283,0.707106781,0.707106781,0.111964476,0.99371221,0.002151774,0.999997685,0,0,0,0,18.04166667,84,0,4,0
2023/10/10 4:00,4,2,283,0.866025404,0.5,0.149042266,0.988830826,0.00286903,0.999995884,0,0,0,0,18.04166667,84,0,4,0
2023/10/10 5:00,5,2,283,0.965925826,0.258819045,0.185911607,0.982566473,0.003586285,0.999993569,0,0,0,0,18.04166667,84,0,4,0
2023/10/10 6:00,6,2,283,1,6.12E-17,0.222520934,0.974927912,0.004303538,0.99999074,0,0,0,0,18.04166667,84,0,4,0
2023/10/10 7:00,7,2,283,0.965925826,-0.258819045,0.258819045,0.965925826,0.005020789,0.999987396,0,0,0,0,18.04166667,84,0,4,0
2023/10/10 8:00,8,2,283,0.866025404,-0.5,0.294755174,0.955572806,0.005738037,0.999983537,0,0,45,13,18.04166667,84,0,4,3.850147602
2023/10/10 9:00,9,2,283,0.707106781,-0.707106781,0.330279062,0.94388333,0.006455283,0.999979164,46,0,63,21,18.08333333,84,0,4,4.143134726
2023/10/10 10:00,10,2,283,0.5,-0.866025404,0.365341024,0.930873749,0.007172524,0.999974277,62,46,84,22,18.04166667,84,0,4,4.644390899
2023/10/10 11:00,11,2,283,0.258819045,-0.965925826,0.399892024,0.916562256,0.007889763,0.999968875,103,62,67,24,18.83333333,103,0,4,4.430816799
2023/10/10 12:00,12,2,283,1.22E-16,-1,0.433883739,0.900968868,0.008606997,0.999962959,83,103,35,18,19.5,103,0,4,2.995732274
2023/10/10 13:00,13,2,283,-0.258819045,-0.965925826,0.467268628,0.884115394,0.009324227,0.999956528,19,83,2,0,18.83333333,103,0,4,2.079441542
2023/10/10 14:00,14,2,283,-0.5,-0.866025404,0.5,0.866025404,0.010041452,0.999949583,7,19,15,0,19.04166667,103,0,4,2.833213344
2023/10/10 15:00,15,2,283,-0.707106781,-0.707106781,0.532032077,0.846724199,0.010758671,0.999942124,16,7,57,22,19.08333333,103,0,4,3.912023005
2023/10/10 16:00,16,2,283,-0.866025404,-0.5,0.563320058,0.826238774,0.011475886,0.99993415,49,16,49,14,18.75,103,0,4,3.36729583
2023/10/10 17:00,17,2,283,-0.965925826,-0.258819045,0.593820186,0.80459778,0.012193094,0.999925661,28,49,16,9,17.875,103,0,4,3.044522438
2023/10/10 18:00,18,2,283,-1,-1.84E-16,0.623489802,0.781831482,0.012910296,0.999916659,20,28,0,0,18.04166667,103,0,4,0
2023/10/10 19:00,19,2,283,-0.965925826,0.258819045,0.652287411,0.757971723,0.013627492,0.999907141,0,20,0,0,18.04166667,103,0,4,0
2023/10/10 20:00,20,2,283,-0.866025404,0.5,0.680172738,0.733051872,0.01434468,0.99989711,0,0,0,0,18.04166667,103,0,4,0
2023/10/10 21:00,21,2,283,-0.707106781,0.707106781,0.707106781,0.707106781,0.015061861,0.999886564,0,0,0,0,18.04166667,103,0,4,0
2023/10/10 22:00,22,2,283,-0.5,0.866025404,0.733051872,0.680172738,0.015779034,0.999875503,0,0,0,0,18.04166667,103,0,4,0
2023/10/10 23:00,23,2,283,-0.258819045,0.965925826,0.757971723,0.652287411,0.016496199,0.999863928,0,0,0,0,18.04166667,103,0,4,0
2023/10/11 0:00,0,3,284,0,1,0,1,0,1,0,0,0,0,18.04166667,103,0,4,0
2023/10/11 1:00,1,3,284,0.258819045,0.965925826,0.037391194,0.999300705,0.000717259,0.999999743,0,0,0,0,18.04166667,103,0,4,0
2023/10/11 2:00,2,3,284,0.5,0.866025404,0.074730094,0.997203797,0.001434517,0.999998971,0,0,0,0,18.04166667,103,0,4,0
2023/10/11 3:00,3,3,284,0.707106781,0.707106781,0.111964476,0.99371221,0.002151774,0.999997685,0,0,0,0,18.04166667,103,0,4,0
2023/10/11 4:00,4,3,284,0.866025404,0.5,0.149042266,0.988830826,0.00286903,0.999995884,0,0,0,0,18.04166667,103,0,4,0
2023/10/11 5:00,5,3,284,0.965925826,0.258819045,0.185911607,0.982566473,0.003586285,0.999993569,0,0,0,0,18.04166667,103,0,4,0
2023/10/11 6:00,6,3,284,1,6.12E-17,0.222520934,0.974927912,0.004303538,0.99999074,0,0,0,0,18.04166667,103,0,4,0
2023/10/11 7:00,7,3,284,0.965925826,-0.258819045,0.258819045,0.965925826,0.005020789,0.999987396,0,0,0,0,18.04166667,103,0,4,0
2023/10/11 8:00,8,3,284,0.866025404,-0.5,0.294755174,0.955572806,0.005738037,0.999983537,0,0,46,20,18.04166667,103,0,4,3.891820298
2023/10/11 9:00,9,3,284,0.707106781,-0.707106781,0.330279062,0.94388333,0.006455283,0.999979164,48,0,62,30,18.125,103,0,4,4.17438727
2023/10/11 10:00,10,3,284,0.5,-0.866025404,0.365341024,0.930873749,0.007172524,0.999974277,64,48,103,34,18.20833333,103,0,4,4.276666119
2023/10/11 11:00,11,3,284,0.258819045,-0.965925826,0.399892024,0.916562256,0.007889763,0.999968875,71,64,83,45,16.875,103,0,4,3.951243719
2023/10/11 12:00,12,3,284,1.22E-16,-1,0.433883739,0.900968868,0.008606997,0.999962959,51,71,19,21,15.54166667,103,0,4,1.945910149
2023/10/11 13:00,13,3,284,-0.258819045,-0.965925826,0.467268628,0.884115394,0.009324227,0.999956528,6,51,7,1,15,103,0,4,0
2023/10/11 14:00,14,3,284,-0.5,-0.866025404,0.5,0.866025404,0.010041452,0.999949583,0,6,16,1,14.70833333,103,0,4,2.944438979
2023/10/11 15:00,15,3,284,-0.707106781,-0.707106781,0.532032077,0.846724199,0.010758671,0.999942124,18,0,49,23,14.79166667,103,0,4,3.663561646
2023/10/11 16:00,16,3,284,-0.866025404,-0.5,0.563320058,0.826238774,0.011475886,0.99993415,38,18,28,8,14.33333333,103,0,4,3.555348061
2023/10/11 17:00,17,3,284,-0.965925826,-0.258819045,0.593820186,0.80459778,0.012193094,0.999925661,34,38,20,1,14.58333333,103,0,4,2.708050201
2023/10/11 18:00,18,3,284,-1,-1.84E-16,0.623489802,0.781831482,0.012910296,0.999916659,14,34,0,0,14.33333333,103,0,4,0
2023/10/11 19:00,19,3,284,-0.965925826,0.258819045,0.652287411,0.757971723,0.013627492,0.999907141,0,14,0,0,14.33333333,103,0,4,0
2023/10/11 20:00,20,3,284,-0.866025404,0.5,0.680172738,0.733051872,0.01434468,0.99989711,0,0,0,0,14.33333333,103,0,4,0
2023/10/11 21:00,21,3,284,-0.707106781,0.707106781,0.707106781,0.707106781,0.015061861,0.999886564,0,0,0,0,14.33333333,103,0,4,0
2023/10/11 22:00,22,3,284,-0.5,0.866025404,0.733051872,0.680172738,0.015779034,0.999875503,0,0,0,0,14.33333333,103,0,4,0
2023/10/11 23:00,23,3,284,-0.258819045,0.965925826,0.757971723,0.652287411,0.016496199,0.999863928,0,0,0,0,14.33333333,103,0,4,0
2023/10/12 0:00,0,4,285,0,1,0,1,0,1,0,0,0,0,14.33333333,103,0,4,0
2023/10/12 1:00,1,4,285,0.258819045,0.965925826,0.037391194,0.999300705,0.000717259,0.999999743,0,0,0,0,14.33333333,103,0,4,0
2023/10/12 2:00,2,4,285,0.5,0.866025404,0.074730094,0.997203797,0.001434517,0.999998971,0,0,0,0,14.33333333,103,0,4,0
2023/10/12 3:00,3,4,285,0.707106781,0.707106781,0.111964476,0.99371221,0.002151774,0.999997685,0,0,0,0,14.33333333,103,0,4,0
2023/10/12 4:00,4,4,285,0.866025404,0.5,0.149042266,0.988830826,0.00286903,0.999995884,0,0,0,0,14.33333333,103,0,4,0
2023/10/12 5:00,5,4,285,0.965925826,0.258819045,0.185911607,0.982566473,0.003586285,0.999993569,0,0,0,0,14.33333333,103,0,4,0
2023/10/12 6:00,6,4,285,1,6.12E-17,0.222520934,0.974927912,0.004303538,0.99999074,0,0,0,0,14.33333333,103,0,4,0
2023/10/12 7:00,7,4,285,0.965925826,-0.258819045,0.258819045,0.965925826,0.005020789,0.999987396,0,0,0,0,14.33333333,103,0,4,0
2023/10/12 8:00,8,4,285,0.866025404,-0.5,0.294755174,0.955572806,0.005738037,0.999983537,0,0,48,12,14.33333333,103,0,4,3.465735903
2023/10/12 9:00,9,4,285,0.707106781,-0.707106781,0.330279062,0.94388333,0.006455283,0.999979164,31,0,64,26,13.625,103,0,4,3.891820298
2023/10/12 10:00,10,4,285,0.5,-0.866025404,0.365341024,0.930873749,0.007172524,0.999974277,48,31,71,32,12.95833333,103,0,4,4.094344562
2023/10/12 11:00,11,4,285,0.258819045,-0.965925826,0.399892024,0.916562256,0.007889763,0.999968875,59,48,51,31,12.45833333,103,0,4,4.110873864
2023/10/12 12:00,12,4,285,1.22E-16,-1,0.433883739,0.900968868,0.008606997,0.999962959,60,59,6,6,12.83333333,103,0,4,3.218875825
2023/10/12 13:00,13,4,285,-0.258819045,-0.965925826,0.467268628,0.884115394,0.009324227,0.999956528,24,60,0,7,13.58333333,103,0,4,0
2023/10/12 14:00,14,4,285,-0.5,-0.866025404,0.5,0.866025404,0.010041452,0.999949583,0,24,18,4,13.58333333,103,0,4,2.302585093
2023/10/12 15:00,15,4,285,-0.707106781,-0.707106781,0.532032077,0.846724199,0.010758671,0.999942124,9,0,38,30,13.20833333,103,0,4,3.36729583
2023/10/12 16:00,16,4,285,-0.866025404,-0.5,0.563320058,0.826238774,0.011475886,0.99993415,28,9,34,22,12.79166667,103,0,4,2.944438979
2023/10/12 17:00,17,4,285,-0.965925826,-0.258819045,0.593820186,0.80459778,0.012193094,0.999925661,18,28,14,3,12.125,103,0,4,2.397895273
2023/10/12 18:00,18,4,285,-1,-1.84E-16,0.623489802,0.781831482,0.012910296,0.999916659,10,18,0,0,11.95833333,103,0,4,0
2023/10/12 19:00,19,4,285,-0.965925826,0.258819045,0.652287411,0.757971723,0.013627492,0.999907141,0,10,0,0,11.95833333,103,0,4,0
2023/10/12 20:00,20,4,285,-0.866025404,0.5,0.680172738,0.733051872,0.01434468,0.99989711,0,0,0,0,11.95833333,103,0,4,0
2023/10/12 21:00,21,4,285,-0.707106781,0.707106781,0.707106781,0.707106781,0.015061861,0.999886564,0,0,0,0,11.95833333,103,0,4,0
2023/10/12 22:00,22,4,285,-0.5,0.866025404,0.733051872,0.680172738,0.015779034,0.999875503,0,0,0,0,11.95833333,103,0,4,0
2023/10/12 23:00,23,4,285,-0.258819045,0.965925826,0.757971723,0.652287411,0.016496199,0.999863928,0,0,0,0,11.95833333,103,0,4,0
2023/10/13 0:00,0,5,286,0,1,0,1,0,1,0,0,0,0,11.95833333,103,0,4,0
2023/10/13 1:00,1,5,286,0.258819045,0.965925826,0.037391194,0.999300705,0.000717259,0.999999743,0,0,0,0,11.95833333,103,0,4,0
2023/10/13 2:00,2,5,286,0.5,0.866025404,0.074730094,0.997203797,0.001434517,0.999998971,0,0,0,0,11.95833333,103,0,4,0
2023/10/13 3:00,3,5,286,0.707106781,0.707106781,0.111964476,0.99371221,0.002151774,0.999997685,0,0,0,0,11.95833333,103,0,4,0
2023/10/13 4:00,4,5,286,0.866025404,0.5,0.149042266,0.988830826,0.00286903,0.999995884,0,0,0,0,11.95833333,103,0,4,0
2023/10/13 5:00,5,5,286,0.965925826,0.258819045,0.185911607,0.982566473,0.003586285,0.999993569,0,0,0,0,11.95833333,103,0,4,0
2023/10/13 6:00,6,5,286,1,6.12E-17,0.222520934,0.974927912,0.004303538,0.99999074,0,0,0,0,11.95833333,103,0,4,0
2023/10/13 7:00,7,5,286,0.965925826,-0.258819045,0.258819045,0.965925826,0.005020789,0.999987396,0,0,0,0,11.95833333,103,0,4,0
2023/10/13 8:00,8,5,286,0.866025404,-0.5,0.294755174,0.955572806,0.005738037,0.999983537,0,0,31,11,11.95833333,103,0,4,1.098612289
2023/10/13 9:00,9,5,286,0.707106781,-0.707106781,0.330279062,0.94388333,0.006455283,0.999979164,2,0,48,34,10.75,103,0,4,4.094344562
2023/10/13 10:00,10,5,286,0.5,-0.866025404,0.365341024,0.930873749,0.007172524,0.999974277,59,2,59,34,11.20833333,103,0,4,4.143134726
2023/10/13 11:00,11,5,286,0.258819045,-0.965925826,0.399892024,0.916562256,0.007889763,0.999968875,62,59,60,37,11.33333333,103,0,4,4.158883083
2023/10/13 12:00,12,5,286,1.22E-16,-1,0.433883739,0.900968868,0.008606997,0.999962959,63,62,24,9,11.45833333,103,0,4,3.555348061
2023/10/13 13:00,13,5,286,-0.258819045,-0.965925826,0.467268628,0.884115394,0.009324227,0.999956528,34,63,0,5,11.875,103,0,4,0.693147181
2023/10/13 14:00,14,5,286,-0.5,-0.866025404,0.5,0.866025404,0.010041452,0.999949583,1,34,9,2,11.91666667,103,0,4,1.945910149
2023/10/13 15:00,15,5,286,-0.707106781,-0.707106781,0.532032077,0.846724199,0.010758671,0.999942124,6,1,28,25,11.79166667,103,0,4,3.465735903
2023/10/13 16:00,16,5,286,-0.866025404,-0.5,0.563320058,0.826238774,0.011475886,0.99993415,31,6,18,15,11.91666667,103,0,4,3.496507561
2023/10/13 17:00,17,5,286,-0.965925826,-0.258819045,0.593820186,0.80459778,0.012193094,0.999925661,32,31,10,3,12.5,103,0,4,2.890371758
2023/10/13 18:00,18,5,286,-1,-1.84E-16,0.623489802,0.781831482,0.012910296,0.999916659,17,32,0,0,12.79166667,103,0,4,0
2023/10/13 19:00,19,5,286,-0.965925826,0.258819045,0.652287411,0.757971723,0.013627492,0.999907141,0,17,0,0,12.79166667,103,0,4,0
2023/10/13 20:00,20,5,286,-0.866025404,0.5,0.680172738,0.733051872,0.01434468,0.99989711,0,0,0,0,12.79166667,103,0,4,0
2023/10/13 21:00,21,5,286,-0.707106781,0.707106781,0.707106781,0.707106781,0.015061861,0.999886564,0,0,0,0,12.79166667,103,0,4,0
2023/10/13 22:00,22,5,286,-0.5,0.866025404,0.733051872,0.680172738,0.015779034,0.999875503,0,0,0,0,12.79166667,103,0,4,0
2023/10/13 23:00,23,5,286,-0.258819045,0.965925826,0.757971723,0.652287411,0.016496199,0.999863928,0,0,0,0,12.79166667,103,0,4,0
2023/10/14 0:00,0,6,287,0,1,0,1,0,1,0,0,0,0,12.79166667,103,1,4,0
2023/10/14 1:00,1,6,287,0.258819045,0.965925826,0.037391194,0.999300705,0.000717259,0.999999743,0,0,0,0,12.79166667,103,1,4,0
2023/10/14 2:00,2,6,287,0.5,0.866025404,0.074730094,0.997203797,0.001434517,0.999998971,0,0,0,0,12.79166667,103,1,4,0
2023/10/14 3:00,3,6,287,0.707106781,0.707106781,0.111964476,0.99371221,0.002151774,0.999997685,0,0,0,0,12.79166667,103,1,4,0
2023/10/14 4:00,4,6,287,0.866025404,0.5,0.149042266,0.988830826,0.00286903,0.999995884,0,0,0,0,12.79166667,103,1,4,0
2023/10/14 5:00,5,6,287,0.965925826,0.258819045,0.185911607,0.982566473,0.003586285,0.999993569,0,0,0,0,12.79166667,103,1,4,0
2023/10/14 6:00,6,6,287,1,6.12E-17,0.222520934,0.974927912,0.004303538,0.99999074,0,0,0,0,12.79166667,103,1,4,0
2023/10/14 7:00,7,6,287,0.965925826,-0.258819045,0.258819045,0.965925826,0.005020789,0.999987396,0,0,0,0,12.79166667,103,1,4,0
2023/10/14 8:00,8,6,287,0.866025404,-0.5,0.294755174,0.955572806,0.005738037,0.999983537,0,0,2,23,12.79166667,103,1,4,3.401197382
2023/10/14 9:00,9,6,287,0.707106781,-0.707106781,0.330279062,0.94388333,0.006455283,0.999979164,29,0,59,41,13.91666667,103,1,4,3.784189634
2023/10/14 10:00,10,6,287,0.5,-0.866025404,0.365341024,0.930873749,0.007172524,0.999974277,43,29,62,51,13.25,103,1,4,3.688879454
2023/10/14 11:00,11,6,287,0.258819045,-0.965925826,0.399892024,0.916562256,0.007889763,0.999968875,39,43,63,47,12.29166667,103,1,4,3.871201011
2023/10/14 12:00,12,6,287,1.22E-16,-1,0.433883739,0.900968868,0.008606997,0.999962959,47,39,34,22,11.625,103,1,4,2.944438979
2023/10/14 13:00,13,6,287,-0.258819045,-0.965925826,0.467268628,0.884115394,0.009324227,0.999956528,18,47,1,0,10.95833333,103,1,4,0.693147181
2023/10/14 14:00,14,6,287,-0.5,-0.866025404,0.5,0.866025404,0.010041452,0.999949583,1,18,6,7,10.95833333,103,1,4,1.791759469
2023/10/14 15:00,15,6,287,-0.707106781,-0.707106781,0.532032077,0.846724199,0.010758671,0.999942124,5,1,31,25,10.91666667,103,1,4,2.772588722
2023/10/14 16:00,16,6,287,-0.866025404,-0.5,0.563320058,0.826238774,0.011475886,0.99993415,15,5,32,38,10.25,103,1,4,2.944438979
2023/10/14 17:00,17,6,287,-0.965925826,-0.258819045,0.593820186,0.80459778,0.012193094,0.999925661,18,15,17,13,9.666666667,103,1,4,1.791759469
2023/10/14 18:00,18,6,287,-1,-1.84E-16,0.623489802,0.781831482,0.012910296,0.999916659,5,18,0,0,9.166666667,103,1,4,0
2023/10/14 19:00,19,6,287,-0.965925826,0.258819045,0.652287411,0.757971723,0.013627492,0.999907141,0,5,0,0,9.166666667,103,1,4,0
2023/10/14 20:00,20,6,287,-0.866025404,0.5,0.680172738,0.733051872,0.01434468,0.99989711,0,0,0,0,9.166666667,103,1,4,0
2023/10/14 21:00,21,6,287,-0.707106781,0.707106781,0.707106781,0.707106781,0.015061861,0.999886564,0,0,0,0,9.166666667,103,1,4,0
2023/10/14 22:00,22,6,287,-0.5,0.866025404,0.733051872,0.680172738,0.015779034,0.999875503,0,0,0,0,9.166666667,103,1,4,0
2023/10/14 23:00,23,6,287,-0.258819045,0.965925826,0.757971723,0.652287411,0.016496199,0.999863928,0,0,0,0,9.166666667,103,1,4,0
2023/10/15 0:00,0,7,288,0,1,0,1,0,1,0,0,0,0,9.166666667,103,1,4,0
2023/10/15 1:00,1,7,288,0.258819045,0.965925826,0.037391194,0.999300705,0.000717259,0.999999743,0,0,0,0,9.166666667,103,1,4,0
2023/10/15 2:00,2,7,288,0.5,0.866025404,0.074730094,0.997203797,0.001434517,0.999998971,0,0,0,0,9.166666667,103,1,4,0
2023/10/15 3:00,3,7,288,0.707106781,0.707106781,0.111964476,0.99371221,0.002151774,0.999997685,0,0,0,0,9.166666667,103,1,4,0
2023/10/15 4:00,4,7,288,0.866025404,0.5,0.149042266,0.988830826,0.00286903,0.999995884,0,0,0,0,9.166666667,103,1,4,0
2023/10/15 5:00,5,7,288,0.965925826,0.258819045,0.185911607,0.982566473,0.003586285,0.999993569,0,0,0,0,9.166666667,103,1,4,0
2023/10/15 6:00,6,7,288,1,6.12E-17,0.222520934,0.974927912,0.004303538,0.99999074,0,0,0,0,9.166666667,103,1,4,0
2023/10/15 7:00,7,7,288,0.965925826,-0.258819045,0.258819045,0.965925826,0.005020789,0.999987396,0,0,0,0,9.166666667,103,1,4,0
2023/10/15 8:00,8,7,288,0.866025404,-0.5,0.294755174,0.955572806,0.005738037,0.999983537,0,0,29,26,9.166666667,103,1,4,3.610917913
2023/10/15 9:00,9,7,288,0.707106781,-0.707106781,0.330279062,0.94388333,0.006455283,0.999979164,36,0,43,51,9.458333333,103,1,4,3.33220451
2023/10/15 10:00,10,7,288,0.5,-0.866025404,0.365341024,0.930873749,0.007172524,0.999974277,27,36,39,41,8.791666667,103,1,4,3.663561646
2023/10/15 11:00,11,7,288,0.258819045,-0.965925826,0.399892024,0.916562256,0.007889763,0.999968875,38,27,47,49,8.75,103,1,4,3.583518938
2023/10/15 12:00,12,7,288,1.22E-16,-1,0.433883739,0.900968868,0.008606997,0.999962959,35,38,18,24,8.25,103,1,4,1.098612289
2023/10/15 13:00,13,7,288,-0.258819045,-0.965925826,0.467268628,0.884115394,0.009324227,0.999956528,2,35,1,2,7.583333333,103,1,4,1.609437912
2023/10/15 14:00,14,7,288,-0.5,-0.866025404,0.5,0.866025404,0.010041452,0.999949583,4,2,5,11,7.708333333,103,1,4,1.945910149
2023/10/15 15:00,15,7,288,-0.707106781,-0.707106781,0.532032077,0.846724199,0.010758671,0.999942124,6,4,15,38,7.75,103,1,4,2.397895273
2023/10/15 16:00,16,7,288,-0.866025404,-0.5,0.563320058,0.826238774,0.011475886,0.99993415,10,6,18,48,7.541666667,103,1,4,2.564949357
