date,day_of_year,is_weekend,is_holiday,season,lag_1,lag_2,lag_24,lag_168,rolling_mean_24,rolling_max_168,rolling_min_168,rolling_std_24,Count
2023/10/8 0:00,281,1,0,4,0,0,0,0,11.125,51,0,17.22059561,0
2023/10/8 1:00,281,1,0,4,0,0,0,0,11.125,51,0,17.22059561,0
2023/10/8 2:00,281,1,0,4,0,0,0,0,11.125,51,0,17.22059561,0
2023/10/8 3:00,281,1,0,4,0,0,0,0,11.125,51,0,17.22059561,0
2023/10/8 4:00,281,1,0,4,0,0,0,0,11.125,51,0,17.22059561,0
2023/10/8 5:00,281,1,0,4,0,0,0,0,11.125,51,0,17.22059561,0
2023/10/8 6:00,281,1,0,4,0,0,0,0,11.125,51,0,17.22059561,0
2023/10/8 7:00,281,1,0,4,0,0,0,0,11.125,51,0,17.22059561,0
2023/10/8 8:00,281,1,0,4,0,0,23,16,11.125,51,0,17.22059561,26
2023/10/8 9:00,281,1,0,4,26,0,41,20,11.25,51,0,17.32113562,51
2023/10/8 10:00,281,1,0,4,51,26,51,22,11.66666667,51,0,18.16749765,41
2023/10/8 11:00,281,1,0,4,41,51,47,23,11.25,51,0,17.32113562,49
2023/10/8 12:00,281,1,0,4,49,41,22,6,11.33333333,51,0,17.50445078,24
2023/10/8 13:00,281,1,0,4,24,49,0,3,11.41666667,51,0,17.56210512,2
2023/10/8 14:00,281,1,0,4,2,24,7,7,11.5,51,0,17.51024545,11
2023/10/8 15:00,281,1,0,4,11,2,25,10,11.66666667,51,0,17.48456877,38
2023/10/8 16:00,281,1,0,4,38,11,38,11,12.20833333,51,0,18.10591824,48
2023/10/8 17:00,281,1,0,4,48,38,13,9,12.625,51,0,18.82600537,16
2023/10/8 18:00,281,1,0,4,16,48,0,0,12.75,51,0,18.83855898,0
2023/10/8 19:00,281,1,0,4,0,16,0,0,12.75,51,0,18.83855898,0
2023/10/8 20:00,281,1,0,4,0,0,0,0,12.75,51,0,18.83855898,0
2023/10/8 21:00,281,1,0,4,0,0,0,0,12.75,51,0,18.83855898,0
2023/10/8 22:00,281,1,0,4,0,0,0,0,12.75,51,0,18.83855898,0
2023/10/8 23:00,281,1,0,4,0,0,0,0,12.75,51,0,18.83855898,0
2023/10/9 0:00,282,0,0,4,0,0,0,0,12.75,51,0,18.83855898,0
2023/10/9 1:00,282,0,0,4,0,0,0,0,12.75,51,0,18.83855898,0
2023/10/9 2:00,282,0,0,4,0,0,0,0,12.75,51,0,18.83855898,0
2023/10/9 3:00,282,0,0,4,0,0,0,0,12.75,51,0,18.83855898,0
2023/10/9 4:00,282,0,0,4,0,0,0,0,12.75,51,0,18.83855898,0
2023/10/9 5:00,282,0,0,4,0,0,0,0,12.75,51,0,18.83855898,0
2023/10/9 6:00,282,0,0,4,0,0,0,0,12.75,51,0,18.83855898,0
2023/10/9 7:00,282,0,0,4,0,0,0,0,12.75,51,0,18.83855898,0
2023/10/9 8:00,282,0,0,4,0,0,26,17,12.75,51,0,18.83855898,45
2023/10/9 9:00,282,0,0,4,45,0,51,26,13.54166667,51,0,19.79455166,63
2023/10/9 10:00,282,0,0,4,63,45,41,34,14.04166667,63,0,20.90242168,84
2023/10/9 11:00,282,0,0,4,84,63,49,36,15.83333333,84,0,24.7942256,67
2023/10/9 12:00,282,0,0,4,67,84,24,7,16.58333333,84,0,26.08000511,35
2023/10/9 13:00,282,0,0,4,35,67,2,0,17.04166667,84,0,26.3116426,2
2023/10/9 14:00,282,0,0,4,2,35,11,10,17.04166667,84,0,26.3116426,15
2023/10/9 15:00,282,0,0,4,15,2,38,12,17.20833333,84,0,26.28436329,57
2023/10/9 16:00,282,0,0,4,57,15,48,7,18,84,0,27.20773547,49
2023/10/9 17:00,282,0,0,4,49,57,16,1,18.04166667,84,0,27.256398,16
2023/10/9 18:00,282,0,0,4,16,49,0,0,18.04166667,84,0,27.256398,0
2023/10/9 19:00,282,0,0,4,0,16,0,0,18.04166667,84,0,27.256398,0
2023/10/9 20:00,282,0,0,4,0,0,0,0,18.04166667,84,0,27.256398,0
2023/10/9 21:00,282,0,0,4,0,0,0,0,18.04166667,84,0,27.256398,0
2023/10/9 22:00,282,0,0,4,0,0,0,0,18.04166667,84,0,27.256398,0
2023/10/9 23:00,282,0,0,4,0,0,0,0,18.04166667,84,0,27.256398,0
2023/10/10 0:00,283,0,0,4,0,0,0,0,18.04166667,84,0,27.256398,0
2023/10/10 1:00,283,0,0,4,0,0,0,0,18.04166667,84,0,27.256398,0
2023/10/10 2:00,283,0,0,4,0,0,0,0,18.04166667,84,0,27.256398,0
2023/10/10 3:00,283,0,0,4,0,0,0,0,18.04166667,84,0,27.256398,0
2023/10/10 4:00,283,0,0,4,0,0,0,0,18.04166667,84,0,27.256398,0
2023/10/10 5:00,283,0,0,4,0,0,0,0,18.04166667,84,0,27.256398,0
2023/10/10 6:00,283,0,0,4,0,0,0,0,18.04166667,84,0,27.256398,0
2023/10/10 7:00,283,0,0,4,0,0,0,0,18.04166667,84,0,27.256398,0
2023/10/10 8:00,283,0,0,4,0,0,45,13,18.04166667,84,0,27.256398,46
2023/10/10 9:00,283,0,0,4,46,0,63,21,18.08333333,84,0,27.30013006,62
2023/10/10 10:00,283,0,0,4,62,46,84,22,18.04166667,84,0,27.22926681,103
2023/10/10 11:00,283,0,0,4,103,62,67,24,18.83333333,103,0,29.41851926,83
2023/10/10 12:00,283,0,0,4,83,103,35,18,19.5,103,0,30.71042876,19
2023/10/10 13:00,283,0,0,4,19,83,2,0,18.83333333,103,0,30.53247262,7
2023/10/10 14:00,283,0,0,4,7,19,15,0,19.04166667,103,0,30.42950394,16
2023/10/10 15:00,283,0,0,4,16,7,57,22,19.08333333,103,0,30.42441335,49
2023/10/10 16:00,283,0,0,4,49,16,49,14,18.75,103,0,30.03222906,28
2023/10/10 17:00,283,0,0,4,28,49,16,9,17.875,103,0,29.41208344,20
2023/10/10 18:00,283,0,0,4,20,28,0,0,18.04166667,103,0,29.41232981,0
2023/10/10 19:00,283,0,0,4,0,20,0,0,18.04166667,103,0,29.41232981,0
2023/10/10 20:00,283,0,0,4,0,0,0,0,18.04166667,103,0,29.41232981,0
2023/10/10 21:00,283,0,0,4,0,0,0,0,18.04166667,103,0,29.41232981,0
2023/10/10 22:00,283,0,0,4,0,0,0,0,18.04166667,103,0,29.41232981,0
2023/10/10 23:00,283,0,0,4,0,0,0,0,18.04166667,103,0,29.41232981,0
2023/10/11 0:00,284,0,0,4,0,0,0,0,18.04166667,103,0,29.41232981,0
2023/10/11 1:00,284,0,0,4,0,0,0,0,18.04166667,103,0,29.41232981,0
2023/10/11 2:00,284,0,0,4,0,0,0,0,18.04166667,103,0,29.41232981,0
2023/10/11 3:00,284,0,0,4,0,0,0,0,18.04166667,103,0,29.41232981,0
2023/10/11 4:00,284,0,0,4,0,0,0,0,18.04166667,103,0,29.41232981,0
2023/10/11 5:00,284,0,0,4,0,0,0,0,18.04166667,103,0,29.41232981,0
2023/10/11 6:00,284,0,0,4,0,0,0,0,18.04166667,103,0,29.41232981,0
2023/10/11 7:00,284,0,0,4,0,0,0,0,18.04166667,103,0,29.41232981,0
2023/10/11 8:00,284,0,0,4,0,0,46,20,18.04166667,103,0,29.41232981,48
2023/10/11 9:00,284,0,0,4,48,0,62,30,18.125,103,0,29.49769704,64
2023/10/11 10:00,284,0,0,4,64,48,103,34,18.20833333,103,0,29.62956685,71
2023/10/11 11:00,284,0,0,4,71,64,83,45,16.875,103,0,26.16554738,51
2023/10/11 12:00,284,0,0,4,51,71,19,21,15.54166667,103,0,23.30885103,6
2023/10/11 13:00,284,0,0,4,6,51,7,1,15,103,0,23.37594453,0
2023/10/11 14:00,284,0,0,4,0,6,16,1,14.70833333,103,0,23.5233079,18
2023/10/11 15:00,284,0,0,4,18,0,49,23,14.79166667,103,0,23.5316238,38
2023/10/11 16:00,284,0,0,4,38,18,28,8,14.33333333,103,0,22.93595368,34
2023/10/11 17:00,284,0,0,4,34,38,20,1,14.58333333,103,0,23.12333034,14
2023/10/11 18:00,284,0,0,4,14,34,0,0,14.33333333,103,0,23.09463831,0
2023/10/11 19:00,284,0,0,4,0,14,0,0,14.33333333,103,0,23.09463831,0
2023/10/11 20:00,284,0,0,4,0,0,0,0,14.33333333,103,0,23.09463831,0
2023/10/11 21:00,284,0,0,4,0,0,0,0,14.33333333,103,0,23.09463831,0
2023/10/11 22:00,284,0,0,4,0,0,0,0,14.33333333,103,0,23.09463831,0
2023/10/11 23:00,284,0,0,4,0,0,0,0,14.33333333,103,0,23.09463831,0
2023/10/12 0:00,285,0,0,4,0,0,0,0,14.33333333,103,0,23.09463831,0
2023/10/12 1:00,285,0,0,4,0,0,0,0,14.33333333,103,0,23.09463831,0
2023/10/12 2:00,285,0,0,4,0,0,0,0,14.33333333,103,0,23.09463831,0
2023/10/12 3:00,285,0,0,4,0,0,0,0,14.33333333,103,0,23.09463831,0
2023/10/12 4:00,285,0,0,4,0,0,0,0,14.33333333,103,0,23.09463831,0
2023/10/12 5:00,285,0,0,4,0,0,0,0,14.33333333,103,0,23.09463831,0
2023/10/12 6:00,285,0,0,4,0,0,0,0,14.33333333,103,0,23.09463831,0
2023/10/12 7:00,285,0,0,4,0,0,0,0,14.33333333,103,0,23.09463831,0
2023/10/12 8:00,285,0,0,4,0,0,48,12,14.33333333,103,0,23.09463831,31
2023/10/12 9:00,285,0,0,4,31,0,64,26,13.625,103,0,22.26288098,48
2023/10/12 10:00,285,0,0,4,48,31,71,32,12.95833333,103,0,20.88577458,59
2023/10/12 11:00,285,0,0,4,59,48,51,31,12.45833333,103,0,19.53587373,60
2023/10/12 12:00,285,0,0,4,60,59,6,6,12.83333333,103,0,20.3761725,24
2023/10/12 13:00,285,0,0,4,24,60,0,7,13.58333333,103,0,20.44487108,0
2023/10/12 14:00,285,0,0,4,0,24,18,4,13.58333333,103,0,20.44487108,9
2023/10/12 15:00,285,0,0,4,9,0,38,30,13.20833333,103,0,20.44287729,28
2023/10/12 16:00,285,0,0,4,28,9,34,22,12.79166667,103,0,20.01299397,18
2023/10/12 17:00,285,0,0,4,18,28,14,3,12.125,103,0,19.53661557,10
2023/10/12 18:00,285,0,0,4,10,18,0,0,11.95833333,103,0,19.53698648,0
2023/10/12 19:00,285,0,0,4,0,10,0,0,11.95833333,103,0,19.53698648,0
2023/10/12 20:00,285,0,0,4,0,0,0,0,11.95833333,103,0,19.53698648,0
2023/10/12 21:00,285,0,0,4,0,0,0,0,11.95833333,103,0,19.53698648,0
2023/10/12 22:00,285,0,0,4,0,0,0,0,11.95833333,103,0,19.53698648,0
2023/10/12 23:00,285,0,0,4,0,0,0,0,11.95833333,103,0,19.53698648,0
2023/10/13 0:00,286,0,0,4,0,0,0,0,11.95833333,103,0,19.53698648,0
2023/10/13 1:00,286,0,0,4,0,0,0,0,11.95833333,103,0,19.53698648,0
2023/10/13 2:00,286,0,0,4,0,0,0,0,11.95833333,103,0,19.53698648,0
2023/10/13 3:00,286,0,0,4,0,0,0,0,11.95833333,103,0,19.53698648,0
2023/10/13 4:00,286,0,0,4,0,0,0,0,11.95833333,103,0,19.53698648,0
2023/10/13 5:00,286,0,0,4,0,0,0,0,11.95833333,103,0,19.53698648,0
2023/10/13 6:00,286,0,0,4,0,0,0,0,11.95833333,103,0,19.53698648,0
2023/10/13 7:00,286,0,0,4,0,0,0,0,11.95833333,103,0,19.53698648,0
2023/10/13 8:00,286,0,0,4,0,0,31,11,11.95833333,103,0,19.53698648,2
2023/10/13 9:00,286,0,0,4,2,0,48,34,10.75,103,0,19.20201529,59
2023/10/13 10:00,286,0,0,4,59,2,59,34,11.20833333,103,0,20.23337571,62
2023/10/13 11:00,286,0,0,4,62,59,60,37,11.33333333,103,0,20.54828178,63
2023/10/13 12:00,286,0,0,4,63,62,24,9,11.45833333,103,0,20.86390511,34
2023/10/13 13:00,286,0,0,4,34,63,0,5,11.875,103,0,21.22204043,1
2023/10/13 14:00,286,0,0,4,1,34,9,2,11.91666667,103,0,21.19868057,6
2023/10/13 15:00,286,0,0,4,6,1,28,25,11.79166667,103,0,21.22545471,31
2023/10/13 16:00,286,0,0,4,31,6,18,15,11.91666667,103,0,21.33361639,32
2023/10/13 17:00,286,0,0,4,32,31,10,3,12.5,103,0,21.69552148,17
2023/10/13 18:00,286,0,0,4,17,32,0,0,12.79166667,103,0,21.70750054,0
2023/10/13 19:00,286,0,0,4,0,17,0,0,12.79166667,103,0,21.70750054,0
2023/10/13 20:00,286,0,0,4,0,0,0,0,12.79166667,103,0,21.70750054,0
2023/10/13 21:00,286,0,0,4,0,0,0,0,12.79166667,103,0,21.70750054,0
2023/10/13 22:00,286,0,0,4,0,0,0,0,12.79166667,103,0,21.70750054,0
2023/10/13 23:00,286,0,0,4,0,0,0,0,12.79166667,103,0,21.70750054,0
2023/10/14 0:00,287,1,1,4,0,0,0,0,12.79166667,103,0,21.70750054,0
2023/10/14 1:00,287,1,1,4,0,0,0,0,12.79166667,103,0,21.70750054,0
2023/10/14 2:00,287,1,1,4,0,0,0,0,12.79166667,103,0,21.70750054,0
2023/10/14 3:00,287,1,1,4,0,0,0,0,12.79166667,103,0,21.70750054,0
2023/10/14 4:00,287,1,1,4,0,0,0,0,12.79166667,103,0,21.70750054,0
2023/10/14 5:00,287,1,1,4,0,0,0,0,12.79166667,103,0,21.70750054,0
2023/10/14 6:00,287,1,1,4,0,0,0,0,12.79166667,103,0,21.70750054,0
2023/10/14 7:00,287,1,1,4,0,0,0,0,12.79166667,103,0,21.70750054,0
2023/10/14 8:00,287,1,1,4,0,0,2,23,12.79166667,103,0,21.70750054,29
2023/10/14 9:00,287,1,1,4,29,0,59,41,13.91666667,103,0,21.82323586,43
2023/10/14 10:00,287,1,1,4,43,29,62,51,13.25,103,0,20.59601059,39
2023/10/14 11:00,287,1,1,4,39,43,63,47,12.29166667,103,0,18.67450987,47
2023/10/14 12:00,287,1,1,4,47,39,34,22,11.625,103,0,16.9956836,18
2023/10/14 13:00,287,1,1,4,18,47,1,0,10.95833333,103,0,16.38259725,1
2023/10/14 14:00,287,1,1,4,1,18,6,7,10.95833333,103,0,16.38259725,5
2023/10/14 15:00,287,1,1,4,5,1,31,25,10.91666667,103,0,16.39702165,15
2023/10/14 16:00,287,1,1,4,15,5,32,38,10.25,103,0,15.86149288,18
2023/10/14 17:00,287,1,1,4,18,15,17,13,9.666666667,103,0,15.27335465,5
2023/10/14 18:00,287,1,1,4,5,18,0,0,9.166666667,103,0,15.21917174,0
2023/10/14 19:00,287,1,1,4,0,5,0,0,9.166666667,103,0,15.21917174,0
2023/10/14 20:00,287,1,1,4,0,0,0,0,9.166666667,103,0,15.21917174,0
2023/10/14 21:00,287,1,1,4,0,0,0,0,9.166666667,103,0,15.21917174,0
2023/10/14 22:00,287,1,1,4,0,0,0,0,9.166666667,103,0,15.21917174,0
2023/10/14 23:00,287,1,1,4,0,0,0,0,9.166666667,103,0,15.21917174,0
2023/10/15 0:00,288,1,1,4,0,0,0,0,9.166666667,103,0,15.21917174,0
2023/10/15 1:00,288,1,1,4,0,0,0,0,9.166666667,103,0,15.21917174,0
2023/10/15 2:00,288,1,1,4,0,0,0,0,9.166666667,103,0,15.21917174,0
2023/10/15 3:00,288,1,1,4,0,0,0,0,9.166666667,103,0,15.21917174,0
2023/10/15 4:00,288,1,1,4,0,0,0,0,9.166666667,103,0,15.21917174,0
2023/10/15 5:00,288,1,1,4,0,0,0,0,9.166666667,103,0,15.21917174,0
2023/10/15 6:00,288,1,1,4,0,0,0,0,9.166666667,103,0,15.21917174,0
2023/10/15 7:00,288,1,1,4,0,0,0,0,9.166666667,103,0,15.21917174,0
2023/10/15 8:00,288,1,1,4,0,0,29,26,9.166666667,103,0,15.21917174,36
2023/10/15 9:00,288,1,1,4,36,0,43,51,9.458333333,103,0,15.67601094,27
2023/10/15 10:00,288,1,1,4,27,36,39,41,8.791666667,103,0,14.48231055,38
2023/10/15 11:00,288,1,1,4,38,27,47,49,8.75,103,0,14.39278201,35
2023/10/15 12:00,288,1,1,4,35,38,18,24,8.25,103,0,13.16203367,2
2023/10/15 13:00,288,1,1,4,2,35,1,2,7.583333333,103,0,13.05145891,4
2023/10/15 14:00,288,1,1,4,4,2,5,11,7.708333333,103,0,12.99993032,6
2023/10/15 15:00,288,1,1,4,6,4,15,38,7.75,103,0,12.99247274,10
2023/10/15 16:00,288,1,1,4,10,6,18,48,7.541666667,103,0,12.91099689,12
2023/10/15 17:00,288,1,1,4,12,10,5,16,7.291666667,103,0,12.7568538,1
2023/10/15 18:00,288,1,1,4,1,12,0,0,7.125,103,0,12.8140972,0
2023/10/15 19:00,288,1,1,4,0,1,0,0,7.125,103,0,12.8140972,0
2023/10/15 20:00,288,1,1,4,0,0,0,0,7.125,103,0,12.8140972,0
2023/10/15 21:00,288,1,1,4,0,0,0,0,7.125,103,0,12.8140972,0
2023/10/15 22:00,288,1,1,4,0,0,0,0,7.125,103,0,12.8140972,0
2023/10/15 23:00,288,1,1,4,0,0,0,0,7.125,103,0,12.8140972,0
2023/10/16 0:00,289,0,0,4,0,0,0,0,7.125,103,0,12.8140972,0
2023/10/16 1:00,289,0,0,4,0,0,0,0,7.125,103,0,12.8140972,0
2023/10/16 2:00,289,0,0,4,0,0,0,0,7.125,103,0,12.8140972,0
2023/10/16 3:00,289,0,0,4,0,0,0,0,7.125,103,0,12.8140972,0
2023/10/16 4:00,289,0,0,4,0,0,0,0,7.125,103,0,12.8140972,0
2023/10/16 5:00,289,0,0,4,0,0,0,0,7.125,103,0,12.8140972,0
2023/10/16 6:00,289,0,0,4,0,0,0,0,7.125,103,0,12.8140972,0
2023/10/16 7:00,289,0,0,4,0,0,0,0,7.125,103,0,12.8140972,0
2023/10/16 8:00,289,0,0,4,0,0,36,45,7.125,103,0,12.8140972,15
2023/10/16 9:00,289,0,0,4,15,0,27,63,6.25,103,0,11.39507903,78
2023/10/16 10:00,289,0,0,4,78,15,38,84,8.375,103,0,18.17263231,88
2023/10/16 11:00,289,0,0,4,88,78,35,67,10.45833333,103,0,23.7321634,81
2023/10/16 12:00,289,0,0,4,81,88,2,35,12.375,103,0,27.37789095,8
2023/10/16 13:00,289,0,0,4,8,81,4,2,12.625,103,0,27.30633387,7
2023/10/16 14:00,289,0,0,4,7,8,6,15,12.75,103,0,27.27197957,9
2023/10/16 15:00,289,0,0,4,9,7,10,57,12.875,103,0,27.24655942,57
2023/10/16 16:00,289,0,0,4,57,9,12,49,14.83333333,103,0,28.68216635,51
2023/10/16 17:00,289,0,0,4,51,57,1,16,16.45833333,103,0,29.60461064,20
2023/10/16 18:00,289,0,0,4,20,51,0,0,17.25,103,0,29.42676983,0
2023/10/16 19:00,289,0,0,4,0,20,0,0,17.25,103,0,29.42676983,0
2023/10/16 20:00,289,0,0,4,0,0,0,0,17.25,103,0,29.42676983,0
2023/10/16 21:00,289,0,0,4,0,0,0,0,17.25,103,0,29.42676983,0
2023/10/16 22:00,289,0,0,4,0,0,0,0,17.25,103,0,29.42676983,0
2023/10/16 23:00,289,0,0,4,0,0,0,0,17.25,103,0,29.42676983,0
2023/10/17 0:00,290,0,0,4,0,0,0,0,17.25,103,0,29.42676983,0
2023/10/17 1:00,290,0,0,4,0,0,0,0,17.25,103,0,29.42676983,0
2023/10/17 2:00,290,0,0,4,0,0,0,0,17.25,103,0,29.42676983,0
2023/10/17 3:00,290,0,0,4,0,0,0,0,17.25,103,0,29.42676983,0
2023/10/17 4:00,290,0,0,4,0,0,0,0,17.25,103,0,29.42676983,0
2023/10/17 5:00,290,0,0,4,0,0,0,0,17.25,103,0,29.42676983,0
2023/10/17 6:00,290,0,0,4,0,0,0,0,17.25,103,0,29.42676983,0
2023/10/17 7:00,290,0,0,4,0,0,0,0,17.25,103,0,29.42676983,0
2023/10/17 8:00,290,0,0,4,0,0,15,46,17.25,103,0,29.42676983,32
2023/10/17 9:00,290,0,0,4,32,0,78,62,17.95833333,103,0,29.57448837,41
2023/10/17 10:00,290,0,0,4,41,32,88,103,16.41666667,103,0,27.17562313,67
2023/10/17 11:00,290,0,0,4,67,41,81,83,15.54166667,88,0,25.02343105,70
2023/10/17 12:00,290,0,0,4,70,67,8,19,15.08333333,88,0,23.84536536,29
2023/10/17 13:00,290,0,0,4,29,70,7,7,15.95833333,88,0,23.95916665,0
2023/10/17 14:00,290,0,0,4,0,29,9,16,15.66666667,88,0,24.11506234,16
2023/10/17 15:00,290,0,0,4,16,0,57,49,15.95833333,88,0,24.07322013,43
2023/10/17 16:00,290,0,0,4,43,16,51,28,15.375,88,0,23.18885133,35
2023/10/17 17:00,290,0,0,4,35,43,20,20,14.70833333,88,0,22.3343743,7
2023/10/17 18:00,290,0,0,4,7,35,0,0,14.16666667,88,0,22.35808708,0
2023/10/17 19:00,290,0,0,4,0,7,0,0,14.16666667,88,0,22.35808708,0
2023/10/17 20:00,290,0,0,4,0,0,0,0,14.16666667,88,0,22.35808708,0
2023/10/17 21:00,290,0,0,4,0,0,0,0,14.16666667,88,0,22.35808708,0
2023/10/17 22:00,290,0,0,4,0,0,0,0,14.16666667,88,0,22.35808708,0
2023/10/17 23:00,290,0,0,4,0,0,0,0,14.16666667,88,0,22.35808708,0
2023/10/18 0:00,291,0,0,4,0,0,0,0,14.16666667,88,0,22.35808708,0
2023/10/18 1:00,291,0,0,4,0,0,0,0,14.16666667,88,0,22.35808708,0
2023/10/18 2:00,291,0,0,4,0,0,0,0,14.16666667,88,0,22.35808708,0
2023/10/18 3:00,291,0,0,4,0,0,0,0,14.16666667,88,0,22.35808708,0
2023/10/18 4:00,291,0,0,4,0,0,0,0,14.16666667,88,0,22.35808708,0
2023/10/18 5:00,291,0,0,4,0,0,0,0,14.16666667,88,0,22.35808708,0
2023/10/18 6:00,291,0,0,4,0,0,0,0,14.16666667,88,0,22.35808708,0
2023/10/18 7:00,291,0,0,4,0,0,0,0,14.16666667,88,0,22.35808708,0
2023/10/18 8:00,291,0,0,4,0,0,32,48,14.16666667,88,0,22.35808708,44
2023/10/18 9:00,291,0,0,4,44,0,41,64,14.66666667,88,0,22.90180678,53
2023/10/18 10:00,291,0,0,4,53,44,67,71,15.16666667,88,0,23.62141009,67
2023/10/18 11:00,291,0,0,4,67,53,70,51,15.16666667,88,0,23.62141009,79
2023/10/18 12:00,291,0,0,4,79,67,29,6,15.54166667,88,0,24.58168135,40
2023/10/18 13:00,291,0,0,4,40,79,0,0,16,88,0,24.94341422,4
2023/10/18 14:00,291,0,0,4,4,40,16,18,16.16666667,88,0,24.84502691,10
2023/10/18 15:00,291,0,0,4,10,4,43,38,15.91666667,88,0,24.87694352,40
2023/10/18 16:00,291,0,0,4,40,10,35,34,15.79166667,88,0,24.7421119,37
2023/10/18 17:00,291,0,0,4,37,40,7,14,15.875,88,0,24.81288673,22
2023/10/18 18:00,291,0,0,4,22,37,0,0,16.5,88,0,24.76849331,0
2023/10/18 19:00,291,0,0,4,0,22,0,0,16.5,88,0,24.76849331,0
2023/10/18 20:00,291,0,0,4,0,0,0,0,16.5,88,0,24.76849331,0
2023/10/18 21:00,291,0,0,4,0,0,0,0,16.5,88,0,24.76849331,0
2023/10/18 22:00,291,0,0,4,0,0,0,0,16.5,88,0,24.76849331,0
2023/10/18 23:00,291,0,0,4,0,0,0,0,16.5,88,0,24.76849331,0
2023/10/19 0:00,292,0,0,4,0,0,0,0,16.5,88,0,24.76849331,0
2023/10/19 1:00,292,0,0,4,0,0,0,0,16.5,88,0,24.76849331,0
2023/10/19 2:00,292,0,0,4,0,0,0,0,16.5,88,0,24.76849331,0
2023/10/19 3:00,292,0,0,4,0,0,0,0,16.5,88,0,24.76849331,0
2023/10/19 4:00,292,0,0,4,0,0,0,0,16.5,88,0,24.76849331,0
2023/10/19 5:00,292,0,0,4,0,0,0,0,16.5,88,0,24.76849331,0
2023/10/19 6:00,292,0,0,4,0,0,0,0,16.5,88,0,24.76849331,0
2023/10/19 7:00,292,0,0,4,0,0,0,0,16.5,88,0,24.76849331,0
2023/10/19 8:00,292,0,0,4,0,0,44,31,16.5,88,0,24.76849331,34
2023/10/19 9:00,292,0,0,4,34,0,53,48,16.08333333,88,0,24.36661413,60
2023/10/19 10:00,292,0,0,4,60,34,67,59,16.375,88,0,24.86452423,48
2023/10/19 11:00,292,0,0,4,48,60,79,60,15.58333333,88,0,23.44450741,50
2023/10/19 12:00,292,0,0,4,50,48,40,24,14.375,88,0,20.6098594,19
2023/10/19 13:00,292,0,0,4,19,50,4,0,13.5,88,0,19.90848628,1
2023/10/19 14:00,292,0,0,4,1,19,10,9,13.375,88,0,19.98001719,10
2023/10/19 15:00,292,0,0,4,10,1,40,28,13.375,88,0,19.98001719,34
2023/10/19 16:00,292,0,0,4,34,10,37,18,13.125,88,0,19.66748033,30
2023/10/19 17:00,292,0,0,4,30,34,22,10,12.83333333,88,0,19.34732128,13
2023/10/19 18:00,292,0,0,4,13,30,0,0,12.45833333,88,0,19.24889419,0
2023/10/19 19:00,292,0,0,4,0,13,0,0,12.45833333,88,0,19.24889419,0
2023/10/19 20:00,292,0,0,4,0,0,0,0,12.45833333,88,0,19.24889419,0
2023/10/19 21:00,292,0,0,4,0,0,0,0,12.45833333,88,0,19.24889419,0
2023/10/19 22:00,292,0,0,4,0,0,0,0,12.45833333,88,0,19.24889419,0
2023/10/19 23:00,292,0,0,4,0,0,0,0,12.45833333,88,0,19.24889419,0
2023/10/20 0:00,293,0,0,4,0,0,0,0,12.45833333,88,0,19.24889419,0
2023/10/20 1:00,293,0,0,4,0,0,0,0,12.45833333,88,0,19.24889419,0
2023/10/20 2:00,293,0,0,4,0,0,0,0,12.45833333,88,0,19.24889419,0
2023/10/20 3:00,293,0,0,4,0,0,0,0,12.45833333,88,0,19.24889419,0
2023/10/20 4:00,293,0,0,4,0,0,0,0,12.45833333,88,0,19.24889419,0
2023/10/20 5:00,293,0,0,4,0,0,0,0,12.45833333,88,0,19.24889419,0
2023/10/20 6:00,293,0,0,4,0,0,0,0,12.45833333,88,0,19.24889419,0
2023/10/20 7:00,293,0,0,4,0,0,0,0,12.45833333,88,0,19.24889419,0
2023/10/20 8:00,293,0,0,4,0,0,34,2,12.45833333,88,0,19.24889419,2
2023/10/20 9:00,293,0,0,4,2,0,60,59,11.125,88,0,18.79480155,57
2023/10/20 10:00,293,0,0,4,57,2,48,62,11,88,0,18.46265326,62
2023/10/20 11:00,293,0,0,4,62,57,50,63,11.58333333,88,0,19.85144101,58
2023/10/20 12:00,293,0,0,4,58,62,19,34,11.91666667,88,0,20.57841137,17
2023/10/20 13:00,293,0,0,4,17,58,1,1,11.83333333,88,0,20.55251316,1
2023/10/20 14:00,293,0,0,4,1,17,10,6,11.83333333,88,0,20.55251316,21
2023/10/20 15:00,293,0,0,4,21,1,34,31,12.29166667,88,0,20.63234937,46
2023/10/20 16:00,293,0,0,4,46,21,30,32,12.79166667,88,0,21.31539384,20
2023/10/20 17:00,293,0,0,4,20,46,13,17,12.375,88,0,21.06060097,13
2023/10/20 18:00,293,0,0,4,13,20,0,0,12.375,88,0,21.06060097,0
2023/10/20 19:00,293,0,0,4,0,13,0,0,12.375,88,0,21.06060097,0
2023/10/20 20:00,293,0,0,4,0,0,0,0,12.375,88,0,21.06060097,0
2023/10/20 21:00,293,0,0,4,0,0,0,0,12.375,88,0,21.06060097,0
2023/10/20 22:00,293,0,0,4,0,0,0,0,12.375,88,0,21.06060097,0
2023/10/20 23:00,293,0,0,4,0,0,0,0,12.375,88,0,21.06060097,0
2023/10/21 0:00,294,1,1,4,0,0,0,0,12.375,88,0,21.06060097,0
2023/10/21 1:00,294,1,1,4,0,0,0,0,12.375,88,0,21.06060097,0
2023/10/21 2:00,294,1,1,4,0,0,0,0,12.375,88,0,21.06060097,0
